match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,1.5,Nepal,Bangladesh,Aasif Sheikh,K Bhurtel,Taskin Ahmed,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,1.6,Nepal,Bangladesh,Aasif Sheikh,K Bhurtel,Taskin Ahmed,4,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,2.1,Nepal,Bangladesh,K Bhurtel,Aasif Sheikh,Tanzim Hasan Sakib,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,2.2,Nepal,Bangladesh,K Bhurtel,Aasif Sheikh,Tanzim Hasan Sakib,0,0,,,,,,bowled,K Bhurtel,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,2.3,Nepal,Bangladesh,AK Sah,Aasif Sheikh,Tanzim Hasan Sakib,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,2.4,Nepal,Bangladesh,AK Sah,Aasif Sheikh,Tanzim Hasan Sakib,0,0,,,,,,caught,AK Sah,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,2.5,Nepal,Bangladesh,RK Paudel,Aasif Sheikh,Tanzim Hasan Sakib,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,2.6,Nepal,Bangladesh,RK Paudel,Aasif Sheikh,Tanzim Hasan Sakib,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,3.1,Nepal,Bangladesh,Aasif Sheikh,RK Paudel,Taskin Ahmed,0,1,1.0,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,3.2,Nepal,Bangladesh,Aasif Sheikh,RK Paudel,Taskin Ahmed,4,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,3.3,Nepal,Bangladesh,Aasif Sheikh,RK Paudel,Taskin Ahmed,1,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,3.4,Nepal,Bangladesh,RK Paudel,Aasif Sheikh,Taskin Ahmed,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,3.5,Nepal,Bangladesh,RK Paudel,Aasif Sheikh,Taskin Ahmed,1,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,3.6,Nepal,Bangladesh,Aasif Sheikh,RK Paudel,Taskin Ahmed,4,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,3.7,Nepal,Bangladesh,Aasif Sheikh,RK Paudel,Taskin Ahmed,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,4.1,Nepal,Bangladesh,RK Paudel,Aasif Sheikh,Tanzim Hasan Sakib,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,4.2,Nepal,Bangladesh,RK Paudel,Aasif Sheikh,Tanzim Hasan Sakib,0,0,,,,,,caught,RK Paudel,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,4.3,Nepal,Bangladesh,S Jora,Aasif Sheikh,Tanzim Hasan Sakib,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,4.4,Nepal,Bangladesh,S Jora,Aasif Sheikh,Tanzim Hasan Sakib,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,4.5,Nepal,Bangladesh,S Jora,Aasif Sheikh,Tanzim Hasan Sakib,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,4.6,Nepal,Bangladesh,S Jora,Aasif Sheikh,Tanzim Hasan Sakib,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,5.1,Nepal,Bangladesh,Aasif Sheikh,S Jora,Mustafizur Rahman,4,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,5.2,Nepal,Bangladesh,Aasif Sheikh,S Jora,Mustafizur Rahman,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,5.3,Nepal,Bangladesh,Aasif Sheikh,S Jora,Mustafizur Rahman,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,5.4,Nepal,Bangladesh,Aasif Sheikh,S Jora,Mustafizur Rahman,0,0,,,,,,caught,Aasif Sheikh,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,5.5,Nepal,Bangladesh,Kushal Malla,S Jora,Mustafizur Rahman,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,5.6,Nepal,Bangladesh,Kushal Malla,S Jora,Mustafizur Rahman,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,6.1,Nepal,Bangladesh,S Jora,Kushal Malla,Tanzim Hasan Sakib,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,6.2,Nepal,Bangladesh,S Jora,Kushal Malla,Tanzim Hasan Sakib,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,6.3,Nepal,Bangladesh,S Jora,Kushal Malla,Tanzim Hasan Sakib,1,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,6.4,Nepal,Bangladesh,Kushal Malla,S Jora,Tanzim Hasan Sakib,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,6.5,Nepal,Bangladesh,Kushal Malla,S Jora,Tanzim Hasan Sakib,1,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,6.6,Nepal,Bangladesh,S Jora,Kushal Malla,Tanzim Hasan Sakib,0,0,,,,,,caught,S Jora,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,7.1,Nepal,Bangladesh,Kushal Malla,DS Airee,Rishad Hossain,0,5,5.0,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,7.2,Nepal,Bangladesh,Kushal Malla,DS Airee,Rishad Hossain,2,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,7.3,Nepal,Bangladesh,Kushal Malla,DS Airee,Rishad Hossain,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,7.4,Nepal,Bangladesh,Kushal Malla,DS Airee,Rishad Hossain,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,7.5,Nepal,Bangladesh,Kushal Malla,DS Airee,Rishad Hossain,1,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,7.6,Nepal,Bangladesh,DS Airee,Kushal Malla,Rishad Hossain,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,7.7,Nepal,Bangladesh,DS Airee,Kushal Malla,Rishad Hossain,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,8.1,Nepal,Bangladesh,Kushal Malla,DS Airee,Shakib Al Hasan,2,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,8.2,Nepal,Bangladesh,Kushal Malla,DS Airee,Shakib Al Hasan,1,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,8.3,Nepal,Bangladesh,DS Airee,Kushal Malla,Shakib Al Hasan,1,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,8.4,Nepal,Bangladesh,Kushal Malla,DS Airee,Shakib Al Hasan,1,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,8.5,Nepal,Bangladesh,DS Airee,Kushal Malla,Shakib Al Hasan,1,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,8.6,Nepal,Bangladesh,Kushal Malla,DS Airee,Shakib Al Hasan,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,9.1,Nepal,Bangladesh,DS Airee,Kushal Malla,Mustafizur Rahman,1,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,9.2,Nepal,Bangladesh,Kushal Malla,DS Airee,Mustafizur Rahman,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,9.3,Nepal,Bangladesh,Kushal Malla,DS Airee,Mustafizur Rahman,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,9.4,Nepal,Bangladesh,Kushal Malla,DS Airee,Mustafizur Rahman,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,9.5,Nepal,Bangladesh,Kushal Malla,DS Airee,Mustafizur Rahman,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,9.6,Nepal,Bangladesh,Kushal Malla,DS Airee,Mustafizur Rahman,1,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,10.1,Nepal,Bangladesh,Kushal Malla,DS Airee,Rishad Hossain,1,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,10.2,Nepal,Bangladesh,DS Airee,Kushal Malla,Rishad Hossain,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,10.3,Nepal,Bangladesh,DS Airee,Kushal Malla,Rishad Hossain,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,10.4,Nepal,Bangladesh,DS Airee,Kushal Malla,Rishad Hossain,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,10.5,Nepal,Bangladesh,DS Airee,Kushal Malla,Rishad Hossain,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,10.6,Nepal,Bangladesh,DS Airee,Kushal Malla,Rishad Hossain,4,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,11.1,Nepal,Bangladesh,Kushal Malla,DS Airee,Mahmudullah,1,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,11.2,Nepal,Bangladesh,DS Airee,Kushal Malla,Mahmudullah,1,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,11.3,Nepal,Bangladesh,Kushal Malla,DS Airee,Mahmudullah,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,11.4,Nepal,Bangladesh,Kushal Malla,DS Airee,Mahmudullah,1,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,11.5,Nepal,Bangladesh,DS Airee,Kushal Malla,Mahmudullah,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,11.6,Nepal,Bangladesh,DS Airee,Kushal Malla,Mahmudullah,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,12.1,Nepal,Bangladesh,Kushal Malla,DS Airee,Rishad Hossain,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,12.2,Nepal,Bangladesh,Kushal Malla,DS Airee,Rishad Hossain,2,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,12.3,Nepal,Bangladesh,Kushal Malla,DS Airee,Rishad Hossain,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,12.4,Nepal,Bangladesh,Kushal Malla,DS Airee,Rishad Hossain,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,12.5,Nepal,Bangladesh,Kushal Malla,DS Airee,Rishad Hossain,0,2,,,2.0,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,12.6,Nepal,Bangladesh,Kushal Malla,DS Airee,Rishad Hossain,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,13.1,Nepal,Bangladesh,DS Airee,Kushal Malla,Taskin Ahmed,1,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,13.2,Nepal,Bangladesh,Kushal Malla,DS Airee,Taskin Ahmed,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,13.3,Nepal,Bangladesh,Kushal Malla,DS Airee,Taskin Ahmed,1,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,13.4,Nepal,Bangladesh,DS Airee,Kushal Malla,Taskin Ahmed,4,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,13.5,Nepal,Bangladesh,DS Airee,Kushal Malla,Taskin Ahmed,1,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,13.6,Nepal,Bangladesh,Kushal Malla,DS Airee,Taskin Ahmed,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,14.1,Nepal,Bangladesh,DS Airee,Kushal Malla,Shakib Al Hasan,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,14.2,Nepal,Bangladesh,DS Airee,Kushal Malla,Shakib Al Hasan,2,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,14.3,Nepal,Bangladesh,DS Airee,Kushal Malla,Shakib Al Hasan,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,14.4,Nepal,Bangladesh,DS Airee,Kushal Malla,Shakib Al Hasan,1,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,14.5,Nepal,Bangladesh,Kushal Malla,DS Airee,Shakib Al Hasan,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,14.6,Nepal,Bangladesh,Kushal Malla,DS Airee,Shakib Al Hasan,0,1,,,,1.0,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,15.1,Nepal,Bangladesh,Kushal Malla,DS Airee,Mahmudullah,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,15.2,Nepal,Bangladesh,Kushal Malla,DS Airee,Mahmudullah,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,15.3,Nepal,Bangladesh,Kushal Malla,DS Airee,Mahmudullah,6,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,15.4,Nepal,Bangladesh,Kushal Malla,DS Airee,Mahmudullah,2,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,15.5,Nepal,Bangladesh,Kushal Malla,DS Airee,Mahmudullah,4,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,15.6,Nepal,Bangladesh,Kushal Malla,DS Airee,Mahmudullah,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,16.1,Nepal,Bangladesh,DS Airee,Kushal Malla,Mustafizur Rahman,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,16.2,Nepal,Bangladesh,DS Airee,Kushal Malla,Mustafizur Rahman,1,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,16.3,Nepal,Bangladesh,Kushal Malla,DS Airee,Mustafizur Rahman,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,16.4,Nepal,Bangladesh,Kushal Malla,DS Airee,Mustafizur Rahman,0,0,,,,,,caught,Kushal Malla,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,16.5,Nepal,Bangladesh,Gulsan Jha,DS Airee,Mustafizur Rahman,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,16.6,Nepal,Bangladesh,Gulsan Jha,DS Airee,Mustafizur Rahman,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,17.1,Nepal,Bangladesh,DS Airee,Gulsan Jha,Taskin Ahmed,6,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,17.2,Nepal,Bangladesh,DS Airee,Gulsan Jha,Taskin Ahmed,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,17.3,Nepal,Bangladesh,DS Airee,Gulsan Jha,Taskin Ahmed,1,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,17.4,Nepal,Bangladesh,Gulsan Jha,DS Airee,Taskin Ahmed,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,17.5,Nepal,Bangladesh,Gulsan Jha,DS Airee,Taskin Ahmed,0,0,,,,,,caught,Gulsan Jha,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,17.6,Nepal,Bangladesh,Sompal Kami,DS Airee,Taskin Ahmed,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,18.1,Nepal,Bangladesh,DS Airee,Sompal Kami,Mustafizur Rahman,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,18.2,Nepal,Bangladesh,DS Airee,Sompal Kami,Mustafizur Rahman,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,18.3,Nepal,Bangladesh,DS Airee,Sompal Kami,Mustafizur Rahman,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,18.4,Nepal,Bangladesh,DS Airee,Sompal Kami,Mustafizur Rahman,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,18.5,Nepal,Bangladesh,DS Airee,Sompal Kami,Mustafizur Rahman,0,0,,,,,,,,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,18.6,Nepal,Bangladesh,DS Airee,Sompal Kami,Mustafizur Rahman,0,0,,,,,,caught,DS Airee,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,19.1,Nepal,Bangladesh,Sompal Kami,S Lamichhane,Shakib Al Hasan,0,0,,,,,,stumped,Sompal Kami,,
36,2024,2024-06-16,"Arnos Vale Ground, Kingstown, St Vincent",2,19.2,Nepal,Bangladesh,A Bohara,S Lamichhane,Shakib Al Hasan,0,0,,,,,,lbw,A Bohara,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,0.1,Sri Lanka,Netherlands,P Nissanka,BKG Mendis,VJ Kingma,0,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,0.2,Sri Lanka,Netherlands,P Nissanka,BKG Mendis,VJ Kingma,0,0,,,,,,caught,P Nissanka,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,0.3,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,VJ Kingma,0,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,0.4,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,VJ Kingma,0,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,0.5,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,VJ Kingma,0,1,1.0,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,0.6,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,VJ Kingma,0,1,1.0,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,0.7,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,VJ Kingma,0,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,0.8,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,VJ Kingma,0,1,1.0,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,0.9,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,VJ Kingma,0,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,1.1,Sri Lanka,Netherlands,BKG Mendis,PHKD Mendis,A Dutt,1,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,1.2,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,A Dutt,0,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,1.3,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,A Dutt,1,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,1.4,Sri Lanka,Netherlands,BKG Mendis,PHKD Mendis,A Dutt,1,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,1.5,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,A Dutt,0,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,1.6,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,A Dutt,1,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,2.1,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,VJ Kingma,0,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,2.2,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,VJ Kingma,1,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,2.3,Sri Lanka,Netherlands,BKG Mendis,PHKD Mendis,VJ Kingma,1,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,2.4,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,VJ Kingma,1,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,2.5,Sri Lanka,Netherlands,BKG Mendis,PHKD Mendis,VJ Kingma,4,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,2.6,Sri Lanka,Netherlands,BKG Mendis,PHKD Mendis,VJ Kingma,0,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,3.1,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,LV van Beek,0,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,3.2,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,LV van Beek,0,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,3.3,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,LV van Beek,1,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,3.4,Sri Lanka,Netherlands,BKG Mendis,PHKD Mendis,LV van Beek,2,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,3.5,Sri Lanka,Netherlands,BKG Mendis,PHKD Mendis,LV van Beek,0,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,3.6,Sri Lanka,Netherlands,BKG Mendis,PHKD Mendis,LV van Beek,2,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,4.1,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,VJ Kingma,4,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,4.2,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,VJ Kingma,1,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,4.3,Sri Lanka,Netherlands,BKG Mendis,PHKD Mendis,VJ Kingma,3,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,4.4,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,VJ Kingma,0,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,4.5,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,VJ Kingma,1,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,4.6,Sri Lanka,Netherlands,BKG Mendis,PHKD Mendis,VJ Kingma,4,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,5.1,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,PA van Meekeren,6,0,,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,5.2,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,PA van Meekeren,0,1,1.0,,,,,,,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,5.3,Sri Lanka,Netherlands,PHKD Mendis,BKG Mendis,PA van Meekeren,0,0,,,,,,caught,PHKD Mendis,,
37,2024,2024-06-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,5.4,Sri Lanka,Netherlands,DM de Silva,BKG Mendis,PA van Meekeren,1,0,,,,,,,,,
